JID,CID,Smiles,Carbon,Fluorine,Chlorine,Bromine,Iodine,Sulfur,Phosphorous,Acyclic nitrogen,Cyclic nitrogen,Acyclic oxygen,Cyclic oxygen,Heavy atoms,Acyclic single bonds,Acyclic double bonds,Acyclic triple bonds,Cyclic single bonds,Cyclic double bonds,Cyclic triple bonds,Rotable bonds,H-bond acceptor sites,H-bond acceptor atoms,H-bond donor sites,H-bond donor atoms,Negative charges,Positive charges,Acyclic single valent nodes,Acyclic divalent nodes,Acyclic trivalent nodes,Acyclic tetravalent nodes,Cyclic divalent nodes,Cyclic trivalent nodes,Cyclic tetravalent nodes,3-membered rings,4-membered rings,5-membered rings,6-membered rings,7-membered rings,8-membered rings,9-membered rings,>= 10-membered rings,nodes shared by >= 2 rings,edges shared by >= 2 rings,Functional groups
7001,92930010,CC(C)(CNCCC1=CNC2=CC=CC=C21)O,14,0,0,0,0,0,0,1,1,1,0,17,8,0,0,5,5,0,5,4,3,3,3,0,0,3,4,0,1,6,3,0,0,0,1,1,0,0,0,0,2,1,['Alkane'; 'Hydroxyl'; 'Amine']
7002,43269056,CCCN(CC)C(=O)C(=O)N1CCCNCC1,12,0,0,0,0,0,0,1,2,2,0,17,8,2,0,7,0,0,3,7,5,1,1,0,0,4,3,3,0,6,1,0,0,0,0,0,1,0,0,0,0,0,['Alkane'; 'Amide'; 'Amine']
7003,437023,CC(=O)N1CCNC(C1(C)C)C2=CC=CC=C2,14,0,0,0,0,0,0,0,2,1,0,17,5,1,0,9,3,0,1,4,3,1,1,0,0,4,0,1,0,8,3,1,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Amide'; 'Amine']
7004,82495487,C1CNCCN(C1)CC2=CC3=C(C=C2)N=CO3,13,0,0,0,0,0,0,0,3,0,1,17,2,0,0,12,5,0,2,5,4,1,1,0,0,0,1,0,0,12,4,0,0,0,1,1,1,0,0,0,2,1,['Alkane'; 'Amine']
7005,87592371,C1=CC(=C(C2=C1C3=CSC=C3C2=O)N)NC=O,12,0,0,0,0,1,0,2,0,2,0,17,3,2,0,9,5,0,2,6,4,3,2,0,0,3,2,0,0,5,7,0,0,0,2,1,0,0,0,0,4,2,['Ketone'; 'Amine']
7006,79915380,CCCC(C1CCOC2(C1)CCOC2)NCC,14,0,0,0,0,0,0,1,0,0,2,17,7,0,0,11,0,0,5,5,3,1,1,0,0,2,4,1,0,8,1,1,0,0,1,1,0,0,0,0,1,0,['Alkane'; 'Ether'; 'Amine']
7007,113835829,CCNC(C)(CCOCCOCC(C)C)CO,13,0,0,0,0,0,0,1,0,3,0,17,16,0,0,0,0,0,11,7,4,2,2,0,0,5,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Ether'; 'Amine']
7008,103649500,CC1=CC=CC=C1CNCCN2C=C(C=N2)C,14,0,0,0,0,0,0,1,2,0,0,17,7,0,0,6,5,0,5,3,3,1,1,0,0,2,4,0,0,7,4,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Amine']
7009,20158231,CCOC(=O)C1=CC2=C(N1)CN(CC2)C(=O)C,12,0,0,0,0,0,0,0,2,3,0,17,6,2,0,8,2,0,2,8,5,1,1,0,0,4,2,2,0,5,4,0,0,0,1,1,0,0,0,0,2,1,['Alkane'; 'Ether'; 'Ester'; 'Amide']
7010,105500447,CC(C)N1C(=C2CN(CCC2=N1)C(=O)OC)N,11,0,0,0,0,0,0,1,3,2,0,17,7,1,0,8,2,0,1,8,6,2,1,0,0,5,1,2,0,4,5,0,0,0,1,1,0,0,0,0,2,1,['Alkane'; 'Amine']
7011,62584205,CCCCNCCOC1=CC=C(C=C1)CCC,15,0,0,0,0,0,0,1,0,1,0,17,11,0,0,3,3,0,9,3,2,1,1,0,0,2,9,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amine']
7012,113774460,CCCNC(C)C(=CC1=CN(N=C1CC)C)C,14,0,0,0,0,0,0,1,2,0,0,17,11,1,0,3,2,0,6,3,3,1,1,0,0,5,5,2,0,2,3,0,0,0,1,0,0,0,0,0,0,0,['Alkane'; 'Vinylic carbon'; 'Amine']
7013,134095665,CN1C2=C(C(=O)CC2)C(=O)N1C3=CC=CC=C3,13,0,0,0,0,0,0,0,2,2,0,17,2,2,0,10,5,0,1,6,4,0,0,0,0,3,0,0,0,7,7,0,0,0,2,1,0,0,0,0,2,1,['Alkane'; 'Ketone']
7014,114201253,CC(C)CC(C)C(C1(CCS(=O)(=O)C1)CN)O,12,0,0,0,0,1,0,1,0,3,0,17,10,2,0,5,0,0,5,7,4,3,2,0,0,7,2,3,0,3,0,2,0,0,1,0,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Amine']
7015,64870931,CCC1(CN(CCCN1)CC2=CC=CC=C2)C,15,0,0,0,0,0,0,0,2,0,0,17,5,0,0,10,3,0,3,2,2,1,1,0,0,2,2,0,0,10,2,1,0,0,0,1,1,0,0,0,0,0,['Alkane'; 'Amine']
7016,70522920,C=CCN(CC=C)C(=O)NNC1=CC=CC=C1,13,0,0,0,0,0,0,3,0,1,0,17,8,3,0,3,3,0,6,5,4,2,2,0,0,3,6,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Vinylic carbon'; 'Amine']
7017,94686885,CCC1=C(C=CC(=C1)CN(C)C(=O)CN)OC,13,0,0,0,0,0,0,2,0,2,0,17,10,1,0,3,3,0,5,6,4,2,1,0,0,5,4,2,0,3,3,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amide'; 'Amine']
7018,136251200,C1CC1CCN=C2NC(CS2)C3=CC=CC=C3,14,0,0,0,0,1,0,1,1,0,0,17,4,1,0,11,3,0,4,2,2,1,1,0,0,0,3,0,0,10,4,0,1,0,1,1,0,0,0,0,0,0,['Alkane'; 'Amine']
7019,116228933,CC(C)C1=C(ON=C1CCCC2=CC=CS2)N,13,0,0,0,0,1,0,1,1,0,1,17,8,0,0,5,5,0,5,4,3,2,1,0,0,3,3,1,0,6,4,0,0,0,2,0,0,0,0,0,0,0,['Alkane'; 'Amine']
7020,84816766,CCOC1=CC=CC(=C1)CC2=NC(=CS2)C=O,13,0,0,0,0,1,0,0,1,2,0,17,6,1,0,6,5,0,5,5,3,0,0,0,0,2,4,0,0,7,4,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Aldehyde']
7021,5310821,C1=CC=C(C=C1)C(=O)/C=C\NC2=CC=CC=N2,14,0,0,0,0,0,0,1,1,1,0,17,4,2,0,6,6,0,4,4,3,1,1,0,0,1,3,1,0,10,2,0,0,0,0,2,0,0,0,0,0,0,['Vinylic carbon'; 'Ketone'; 'Amine']
7022,112427402,CC(C1CCCN(C1)C(=O)NC2CCOC2)O,12,0,0,0,0,0,0,1,1,2,1,17,6,1,0,11,0,0,2,8,5,2,2,0,0,3,1,2,0,8,3,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Ether']
7023,43133195,CC(=O)C1=CC=C(C=C1)N2CCC(CC2)CO,14,0,0,0,0,0,0,0,1,2,0,17,5,1,0,9,3,0,3,5,3,1,1,0,0,3,1,1,0,8,4,0,0,0,0,2,0,0,0,0,0,0,['Alkane'; 'Hydroxyl'; 'Ketone']
7024,63648429,CCCCNCC(C)OC1=CC=C(C=C1)SC,14,0,0,0,0,1,0,1,0,1,0,17,11,0,0,3,3,0,8,3,2,1,1,0,0,3,7,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Ether'; 'Amine']
7025,28584316,CCC1=CC(=CC=C1)NCC(=O)NCC(C)C,14,0,0,0,0,0,0,2,0,1,0,17,10,1,0,3,3,0,6,4,3,2,2,0,0,4,5,2,0,4,2,0,0,0,0,1,0,0,0,0,0,0,['Alkane'; 'Amide'; 'Amine']
7026,727489,CCC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C,13,0,0,0,0,1,0,1,1,1,0,17,6,1,0,6,5,0,3,4,3,1,1,0,0,3,2,1,0,7,4,0,0,0,1,1,0,0,0,0,0,0,['Alkane'; 'Amide']
7027,17758473,CCC1(C(NC1=O)SCC2=CC=CC=C2)CC,14,0,0,0,0,1,0,0,1,1,0,17,7,1,0,7,3,0,5,3,2,1,1,0,0,3,4,0,0,6,3,1,0,1,0,1,0,0,0,0,0,0,['Alkane'; 'Amide']
7028,114218047,CN1C=CN=C1CN(C)CC2=NOC(=N2)CN,10,0,0,0,0,0,0,2,4,0,1,17,8,0,0,5,5,0,5,8,7,2,1,0,0,3,3,1,0,6,4,0,0,0,2,0,0,0,0,0,0,0,['Alkane'; 'Amine']
